,equity
2019-06-09,180523.65589806443
2019-06-10,190043.03648321863
2019-06-11,188363.3834232055
2019-06-12,192716.4001615474
2019-06-13,208269.71504053997
2019-06-14,208104.627410728
2019-06-15,211710.5246605348
2019-06-16,212348.74050392778
2019-06-17,220590.98877607653
2019-06-18,212459.70244375957
2019-06-19,215314.13398876865
2019-06-20,213920.25269407124
2019-06-21,221810.3166814982
2019-06-22,233582.94870982153
2019-06-23,230360.68591084832
2019-06-24,231970.8016391283
2019-06-25,242042.20439925898
2019-06-26,247141.47024209079
2019-06-27,221302.89374559806
2019-06-28,244819.33061052609
2019-06-29,260790.4699413275
2019-06-30,240478.83043432535
2019-07-01,242115.2538656256
2019-07-02,240152.49175410016
2019-07-03,249421.15723100142
2019-07-04,239117.47918239812
2019-07-05,240147.53072232608
2019-07-06,240630.7183937247
2019-07-07,245652.02050976298
2019-07-08,251257.48400093094
2019-07-09,248804.7136171409
2019-07-10,235986.31606513806
2019-07-11,218701.07344934702
2019-07-12,227105.39911138636
2019-07-13,221875.0154842627
2019-07-14,196679.55940112725
2019-07-15,201911.1900494222
2019-07-16,177726.85189298418
2019-07-17,187433.79143043555
2019-07-18,202956.49661671408
2019-07-19,199385.2928232216
2019-07-20,205268.20201688824
2019-07-21,202816.9277992261
2019-07-22,196136.83991324168
2019-07-23,190991.26800093966
2019-07-24,194442.01842672145
2019-07-25,194336.52977274946
2019-07-26,197133.5110810143
2019-07-27,188881.73311337683
2019-07-28,189718.84381142663
2019-07-29,188174.05529176217
2019-07-30,189329.0403933868
2019-07-31,196940.75674678184
2019-08-01,198082.48095091415
2019-08-02,199197.5183578156
2019-08-03,201467.71698942146
2019-08-04,202262.37876253334
2019-08-05,208263.40825933768
2019-08-06,201318.52040904673
2019-08-07,201213.6656824945
2019-08-08,197927.86581176284
2019-08-09,189619.78282321832
2019-08-10,189395.194031493
2019-08-11,195666.1133220926
2019-08-12,191509.95874657625
2019-08-13,190100.41011720715
2019-08-14,174728.35956129996
2019-08-15,179034.2792446378
2019-08-16,178190.16973443978
2019-08-17,178888.86895322942
